"Time","Day_Type_ID","Total_Carriageway_Flow","Speed_Value","Intencity","Volume","Result"
"1/10/2014 11:30","4","692.00","104.98","2768.00","26.366927033721","0"
"1/10/2014 11:45","4","703.00","105.29","2812.00","26.707189666635","0"
"1/10/2014 12:00","4","759.00","104.69","3036.00","28.999904479893","0"
"1/10/2014 12:15","4","816.00","101.54","3264.00","32.144967500492","0"
"1/10/2014 12:30","4","801.00","103.04","3204.00","31.094720496894","0"
"1/10/2014 12:45","4","805.00","103.81","3220.00","31.018206338503","0"
"1/10/2014 13:00","4","765.00","102.96","3060.00","29.72027972028","0"
"1/10/2014 13:15","4","874.00","102.6","3496.00","34.074074074074","0"
"1/10/2014 13:30","4","895.00","103.24","3580.00","34.676481983727","0"
"1/10/2014 13:45","4","927.00","101.77","3708.00","36.435098752088","0"
"1/10/2014 14:00","4","1052.00","102.18","4208.00","41.182227441769","0"
"1/10/2014 14:15","4","998.00","102.78","3992.00","38.84024129208","0"
"1/10/2014 14:30","4","1021.00","102.8","4084.00","39.727626459144","0"
"1/10/2014 14:45","4","1021.00","103.29","4084.00","39.53916158389","0"
"1/10/2014 15:00","4","1046.00","101.53","4184.00","41.209494730621","0"
"1/10/2014 15:15","4","1155.00","100.71","4620.00","45.874292523086","0"
"1/10/2014 15:30","4","1203.00","99.51","4812.00","48.356949050347","0"
"1/10/2014 15:45","4","1249.00","99.2","4996.00","50.362903225806","0"
"1/10/2014 16:00","4","1366.00","95.63","5464.00","57.136881731674","0"
"1/10/2014 16:15","4","1440.00","88.01","5760.00","65.44710828315","0"
"1/10/2014 16:30","4","1430.00","83.54","5720.00","68.470193919081","0"
"1/10/2014 16:45","4","1487.00","73.56","5948.00","80.859162588363","0.5"
"1/10/2014 17:00","4","1506.00","77.26","6024.00","77.970489257054","0.5"
"1/10/2014 17:15","4","1484.00","73.37","5936.00","80.905002044432","0.5"
"1/10/2014 17:30","4","1457.00","81.16","5828.00","71.80877279448","0"
"1/10/2014 17:45","4","1235.00","90.22","4940.00","54.755043227666","0"
"1/10/2014 18:00","4","1224.00","91.75","4896.00","53.362397820163","0"
"1/10/2014 18:15","4","1174.00","91.48","4696.00","51.33362483603","0"
"1/10/2014 18:30","4","1122.00","92.94","4488.00","48.289218850872","0"
"1/10/2014 18:45","4","1050.00","93.43","4200.00","44.953441078883","0"
"1/10/2014 19:00","4","965.00","95.83","3860.00","40.279661901284","0"
"1/10/2014 19:15","4","677.00","103.68","2708.00","26.118827160494","0"
"1/10/2014 19:30","4","664.00","104.42","2656.00","25.43574027964","0"
"1/10/2014 19:45","4","608.00","102.77","2432.00","23.66449352924","0"
"1/10/2014 20:00","4","576.00","103.31","2304.00","22.301810086148","0"
"1/10/2014 20:15","4","486.00","106.1","1944.00","18.322337417531","0"
"1/10/2014 20:30","4","415.00","104.91","1660.00","15.823086455057","0"
"1/10/2014 20:45","4","365.00","106.69","1460.00","13.6845065142","0"
"1/10/2014 21:00","4","386.00","104.65","1544.00","14.753941710463","0"
"1/10/2014 21:15","4","337.00","104.33","1348.00","12.920540592351","0"
"1/10/2014 21:30","4","338.00","102.84","1352.00","13.14663555037","0"
"1/10/2014 21:45","4","298.00","105.27","1192.00","11.323263987841","0"
"1/10/2014 22:00","4","302.00","103.61","1208.00","11.659106263874","0"
"1/10/2014 22:15","4","315.00","104.24","1260.00","12.087490406754","0"
"1/10/2014 22:30","4","264.00","103.38","1056.00","10.214741729541","0"
"1/10/2014 22:45","4","241.00","104.47","964.00","9.2275294342874","0"
"1/10/2014 23:00","4","236.00","103.97","944.00","9.0795421756276","0"
"1/10/2014 23:15","4","166.00","107.48","664.00","6.1778935615929","0"
"1/10/2014 23:30","4","191.00","105.64","764.00","7.2321090496024","0"
"1/10/2014 23:45","4","173.00","103.05","692.00","6.715186802523","0"
"2/10/2014 0:00","0","110.00","105.26","440.00","4.1801254037621","0"
"2/10/2014 0:15","0","93.00","103.02","372.00","3.6109493302271","0"
"2/10/2014 0:30","0","69.00","105.19","276.00","2.6238235573724","0"
"2/10/2014 0:45","0","100.00","102.8","400.00","3.8910505836576","0"
"2/10/2014 1:00","0","81.00","101.24","324.00","3.2003160806006","0"
"2/10/2014 1:15","0","58.00","104.65","232.00","2.2169135212613","0"
"2/10/2014 1:30","0","56.00","98.91","224.00","2.2646850672328","0"
"2/10/2014 1:45","0","60.00","96.33","240.00","2.4914356898163","0"
"2/10/2014 2:00","0","43.00","99.25","172.00","1.7329974811083","0"
"2/10/2014 2:15","0","51.00","98.98","204.00","2.0610224287735","0"
"2/10/2014 2:30","0","61.00","96.41","244.00","2.5308577948346","0"
"2/10/2014 2:45","0","46.00","94.58","184.00","1.9454430112074","0"
"2/10/2014 3:00","0","55.00","96.4","220.00","2.2821576763485","0"
"2/10/2014 3:15","0","56.00","96.46","224.00","2.322206095791","0"
"2/10/2014 3:30","0","48.00","94.13","192.00","2.0397322851376","0"
"2/10/2014 3:45","0","60.00","97.38","240.00","2.4645717806531","0"
"2/10/2014 4:00","0","67.00","99.07","268.00","2.7051579691127","0"
"2/10/2014 4:15","0","82.00","99.74","328.00","3.2885502305996","0"
"2/10/2014 4:30","0","76.00","103.17","304.00","2.9465930018416","0"
"2/10/2014 4:45","0","93.00","99.36","372.00","3.743961352657","0"
"2/10/2014 5:00","0","109.00","104.09","436.00","4.1886828705928","0"
"2/10/2014 5:15","0","166.00","102.46","664.00","6.4805777864533","0"
"2/10/2014 5:30","0","200.00","101.36","800.00","7.8926598263615","0"
"2/10/2014 5:45","0","191.00","100.97","764.00","7.5666039417649","0"
"2/10/2014 6:00","0","311.00","102.67","1244.00","12.11648972436","0"
"2/10/2014 6:15","0","314.00","99.17","1256.00","12.665120500151","0"
"2/10/2014 6:30","0","431.00","102.15","1724.00","16.877141458639","0"
"2/10/2014 6:45","0","511.00","101.93","2044.00","20.052977533601","0"
"2/10/2014 7:00","0","643.00","104.15","2572.00","24.695151224196","0"
"2/10/2014 7:15","0","822.00","100.52","3288.00","32.709908475925","0"
"2/10/2014 7:30","0","991.00","98.64","3964.00","40.186536901865","0"
"2/10/2014 7:45","0","1141.00","97.13","4564.00","46.988572016885","0"
"2/10/2014 8:00","0","1132.00","96.49","4528.00","46.927142709089","0"
"2/10/2014 8:15","0","1116.00","98.55","4464.00","45.296803652968","0"
"2/10/2014 8:30","0","1029.00","101.9","4116.00","40.392541707556","0"
"2/10/2014 8:45","0","921.00","102.86","3684.00","35.815671786895","0"
"2/10/2014 9:00","0","709.00","103.64","2836.00","27.36395214203","0"
"2/10/2014 9:15","0","748.00","103.35","2992.00","28.950169327528","0"
"2/10/2014 9:30","0","708.00","103.92","2832.00","27.251732101617","0"
"2/10/2014 9:45","0","643.00","103.15","2572.00","24.934561318468","0"
"2/10/2014 10:00","0","680.00","104.68","2720.00","25.983951089033","0"
"2/10/2014 10:15","0","627.00","103.73","2508.00","24.178154825027","0"
"2/10/2014 10:30","0","749.00","103.12","2996.00","29.053529868115","0"
"2/10/2014 10:45","0","630.00","100.13","2520.00","25.167282532707","0"
"2/10/2014 11:00","0","669.00","97.34","2676.00","27.491267721389","0"
"2/10/2014 11:15","0","683.00","96.09","2732.00","28.431678634613","0"
"2/10/2014 11:30","0","752.00","95.13","3008.00","31.619888573531","0"
"2/10/2014 11:45","0","712.00","98.15","2848.00","29.016811003566","0"
"2/10/2014 12:00","0","756.00","100.04","3024.00","30.227908836465","0"
"2/10/2014 12:15","0","811.00","101.21","3244.00","32.052168758028","0"
"2/10/2014 12:30","0","747.00","101.07","2988.00","29.563668744435","0"
"2/10/2014 12:45","0","729.00","102.4","2916.00","28.4765625","0"
"2/10/2014 13:00","0","799.00","101.21","3196.00","31.577907321411","0"
"2/10/2014 13:15","0","787.00","102.02","3148.00","30.856694765732","0"
"2/10/2014 13:30","0","791.00","101.87","3164.00","31.059193089231","0"
"2/10/2014 13:45","0","717.00","102.74","2868.00","27.915125559665","0"
"2/10/2014 14:00","0","804.00","102.39","3216.00","31.409317316144","0"
"2/10/2014 14:15","0","813.00","101.65","3252.00","31.992129857354","0"
"2/10/2014 14:30","0","800.00","102.87","3200.00","31.107222708273","0"
"2/10/2014 14:45","0","903.00","101.7","3612.00","35.516224188791","0"
"2/10/2014 15:00","0","892.00","100.43","3568.00","35.527232898536","0"
"2/10/2014 15:15","0","943.00","99.77","3772.00","37.806955998797","0"
"2/10/2014 15:30","0","1058.00","99.3","4232.00","42.618328298087","0"
"2/10/2014 15:45","0","1051.00","102.44","4204.00","41.038656774697","0"
"2/10/2014 16:00","0","1188.00","98.96","4752.00","48.019401778496","0"
"2/10/2014 16:15","0","1341.00","95.01","5364.00","56.457215029997","0"
"2/10/2014 16:30","0","1407.00","92.51","5628.00","60.836666306345","0"
"2/10/2014 16:45","0","1440.00","90.47","5760.00","63.66751409307","0"
"2/10/2014 17:00","0","1508.00","85.79","6032.00","70.311225084509","0"
"2/10/2014 17:15","0","1443.00","69.34","5772.00","83.241995961927","0.5"
"2/10/2014 17:30","0","1448.00","66.54","5792.00","87.045386233844","0.5"
"2/10/2014 17:45","0","1463.00","65.82","5852.00","88.909146156184","0.5"
"2/10/2014 18:00","0","1407.00","64.38","5628.00","87.418452935694","0.5"
"2/10/2014 18:15","0","1414.00","61.96","5656.00","91.284699806327","0.5"
"2/10/2014 18:30","0","1388.00","68.86","5552.00","80.627359860587","0.5"
"2/10/2014 18:45","0","1335.00","58.33","5340.00","91.548088462198","0.5"
"2/10/2014 19:00","0","1331.00","66.6","5324.00","79.93993993994","0.5"
"2/10/2014 19:15","0","1116.00","92.11","4464.00","48.463793290631","0"
"2/10/2014 19:30","0","872.00","96.33","3488.00","36.208865358663","0"
"2/10/2014 19:45","0","703.00","102.63","2812.00","27.399395888142","0"
"2/10/2014 20:00","0","602.00","103.91","2408.00","23.173900490809","0"
"2/10/2014 20:15","0","504.00","104.65","2016.00","19.264214046823","0"
"2/10/2014 20:30","0","470.00","104.92","1880.00","17.918414029737","0"
"2/10/2014 20:45","0","358.00","106.63","1432.00","13.429616430648","0"
"2/10/2014 21:00","0","310.00","105.1","1240.00","11.798287345385","0"
"2/10/2014 21:15","0","312.00","104.11","1248.00","11.98732110268","0"
"2/10/2014 21:30","0","289.00","103.43","1156.00","11.176641206613","0"
"2/10/2014 21:45","0","285.00","104.43","1140.00","10.916403332376","0"
"2/10/2014 22:00","0","303.00","104.89","1212.00","11.554962341501","0"
"2/10/2014 22:15","0","229.00","104.68","916.00","8.7504776461597","0"
"2/10/2014 22:30","0","235.00","103.04","940.00","9.1226708074534","0"
"2/10/2014 22:45","0","186.00","104.36","744.00","7.1291682637026","0"
"2/10/2014 23:00","0","197.00","106.9","788.00","7.3713751169317","0"
"2/10/2014 23:15","0","172.00","101.45","688.00","6.781665845244","0"
"2/10/2014 23:30","0","149.00","103.29","596.00","5.7701616807048","0"
"2/10/2014 23:45","0","119.00","102.18","476.00","4.6584458798199","0"
"3/10/2014 0:00","0","129.00","104.89","516.00","4.9194394127181","0"
"3/10/2014 0:15","0","100.00","108.43","400.00","3.689015954994","0"
"3/10/2014 0:30","0","115.00","105.49","460.00","4.3606029007489","0"
"3/10/2014 0:45","0","83.00","106.11","332.00","3.1288285741212","0"
"3/10/2014 1:00","0","78.00","105.22","312.00","2.9652157384528","0"
"3/10/2014 1:15","0","55.00","105.17","220.00","2.0918512883902","0"
"3/10/2014 1:30","0","74.00","103.38","296.00","2.8632230605533","0"
"3/10/2014 1:45","0","62.00","102.86","248.00","2.4110441376628","0"
"3/10/2014 2:00","0","64.00","99.14","256.00","2.5822069800282","0"
"3/10/2014 2:15","0","59.00","100.08","236.00","2.3581135091926","0"
"3/10/2014 2:30","0","64.00","96.87","256.00","2.6427170434603","0"
"3/10/2014 2:45","0","55.00","98.58","220.00","2.2316899979712","0"
"3/10/2014 3:00","0","49.00","99.73","196.00","1.9653063270831","0"
"3/10/2014 3:15","0","47.00","97.85","188.00","1.9213081246806","0"
"3/10/2014 3:30","0","46.00","97.74","184.00","1.8825455289544","0"
"3/10/2014 3:45","0","62.00","101.93","248.00","2.4330422839203","0"
"3/10/2014 4:00","0","56.00","100.21","224.00","2.2353058576988","0"
"3/10/2014 4:15","0","71.00","103.03","284.00","2.7564786955256","0"
"3/10/2014 4:30","0","86.00","101.23","344.00","3.3982021139978","0"
"3/10/2014 4:45","0","99.00","102.96","396.00","3.8461538461538","0"
"3/10/2014 5:00","0","166.00","104.98","664.00","6.3250142884359","0"
"3/10/2014 5:15","0","129.00","101.23","516.00","5.0973031709967","0"
"3/10/2014 5:30","0","227.00","101.17","908.00","8.9749925867352","0"
"3/10/2014 5:45","0","224.00","105.47","896.00","8.4953067222907","0"
"3/10/2014 6:00","0","349.00","104.92","1396.00","13.305375524209","0"
"3/10/2014 6:15","0","330.00","108.74","1320.00","12.139047268714","0"
"3/10/2014 6:30","0","491.00","108.06","1964.00","18.175087914122","0"
"3/10/2014 6:45","0","623.00","107.52","2492.00","23.177083333333","0"
"3/10/2014 7:00","0","738.00","106.22","2952.00","27.791376388627","0"
"3/10/2014 7:15","0","905.00","105.77","3620.00","34.225205634868","0"
"3/10/2014 7:30","0","1059.00","104.13","4236.00","40.679919331605","0"
"3/10/2014 7:45","0","1225.00","103.66","4900.00","47.269920895234","0"
"3/10/2014 8:00","0","1148.00","103.56","4592.00","44.341444573194","0"
"3/10/2014 8:15","0","1223.00","104.12","4892.00","46.984248943527","0"
"3/10/2014 8:30","0","1004.00","106.45","4016.00","37.7266322217","0"
"3/10/2014 8:45","0","976.00","106.1","3904.00","36.79547596607","0"
"3/10/2014 9:00","0","817.00","106.81","3268.00","30.59638610617","0"
"3/10/2014 9:15","0","776.00","106.67","3104.00","29.099090653417","0"
"3/10/2014 9:30","0","773.00","105.14","3092.00","29.408407837169","0"
"3/10/2014 9:45","0","765.00","106.79","3060.00","28.654368386553","0"
"3/10/2014 10:00","0","724.00","105.5","2896.00","27.450236966825","0"
"3/10/2014 10:15","0","751.00","105.24","3004.00","28.544279741543","0"
"3/10/2014 10:30","0","771.00","106.14","3084.00","29.055963821368","0"
"3/10/2014 10:45","0","713.00","105.78","2852.00","26.961618453394","0"
"3/10/2014 11:00","0","725.00","106.95","2900.00","27.115474520804","0"
"3/10/2014 11:15","0","726.00","104.98","2904.00","27.662411887979","0"
"3/10/2014 11:30","0","714.00","102.86","2856.00","27.765895391795","0"
"3/10/2014 11:45","0","719.00","95.55","2876.00","30.099424385139","0"
"3/10/2014 12:00","0","738.00","105.05","2952.00","28.100904331271","0"
"3/10/2014 12:15","0","732.00","104.48","2928.00","28.02450229709","0"
"3/10/2014 12:30","0","770.00","103.81","3080.00","29.669588671612","0"
"3/10/2014 12:45","0","796.00","104.67","3184.00","30.419413394478","0"
"3/10/2014 13:00","0","781.00","104.48","3124.00","29.90045941807","0"
"3/10/2014 13:15","0","771.00","104.57","3084.00","29.49220617768","0"
"3/10/2014 13:30","0","812.00","102.49","3248.00","31.690896672846","0"
"3/10/2014 13:45","0","793.00","104.66","3172.00","30.307662908466","0"
"3/10/2014 14:00","0","885.00","102.94","3540.00","34.388964445308","0"
"3/10/2014 14:15","0","880.00","103.11","3520.00","34.138298904083","0"
"3/10/2014 14:30","0","969.00","103.15","3876.00","37.576345128454","0"
"3/10/2014 14:45","0","938.00","103.19","3752.00","36.360112413994","0"
"3/10/2014 15:00","0","975.00","103","3900.00","37.864077669903","0"
"3/10/2014 15:15","0","1032.00","103.76","4128.00","39.784117193524","0"
"3/10/2014 15:30","0","1096.00","101.98","4384.00","42.988821337517","0"
"3/10/2014 15:45","0","1146.00","101.77","4584.00","45.042743441093","0"
"3/10/2014 16:00","0","1217.00","102.64","4868.00","47.42790335152","0"
"3/10/2014 16:15","0","1361.00","90.87","5444.00","59.909761197315","0"
"3/10/2014 16:30","0","1337.00","70.64","5348.00","75.707814269536","0.5"
"3/10/2014 16:45","0","1270.00","52.11","5080.00","97.486087123393","0.5"
"3/10/2014 17:00","0","1496.00","66.78","5984.00","89.607666966158","0.5"
"3/10/2014 17:15","0","1459.00","68.88","5836.00","84.72706155633","0.5"
"3/10/2014 17:30","0","1462.00","68.88","5848.00","84.901277584204","0.5"
"3/10/2014 17:45","0","1465.00","66.97","5860.00","87.501866507391","0.5"
"3/10/2014 18:00","0","1436.00","66.53","5744.00","86.336990831204","0.5"
"3/10/2014 18:15","0","1402.00","71.18","5608.00","78.786175892105","0.5"
"3/10/2014 18:30","0","1104.00","93.77","4416.00","47.093953289965","0"
"3/10/2014 18:45","0","934.00","99.49","3736.00","37.551512714846","0"
"3/10/2014 19:00","0","809.00","102.71","3236.00","31.506182455457","0"
"3/10/2014 19:15","0","670.00","104.12","2680.00","25.739531310027","0"
"3/10/2014 19:30","0","572.00","104.81","2288.00","21.829978055529","0"
"3/10/2014 19:45","0","521.00","104.75","2084.00","19.894988066826","0"
"3/10/2014 20:00","0","387.00","104.21","1548.00","14.854620477881","0"
"3/10/2014 20:15","0","427.00","104.52","1708.00","16.341370072713","0"
"3/10/2014 20:30","0","371.00","89.94","1484.00","16.499888814765","0"
"3/10/2014 20:45","0","344.00","88.49","1376.00","15.549779636117","0"
"3/10/2014 21:00","0","341.00","88.11","1364.00","15.480649188514","0"
"3/10/2014 21:15","0","334.00","88.45","1336.00","15.104578858112","0"
"3/10/2014 21:30","0","281.00","86.27","1124.00","13.028862872377","0"
"3/10/2014 21:45","0","231.00","88.74","924.00","10.412440838404","0"
"3/10/2014 22:00","0","270.00","87.17","1080.00","12.38958357233","0"
"3/10/2014 22:15","0","245.00","89.35","980.00","10.968102965865","0"
"3/10/2014 22:30","0","221.00","88.93","884.00","9.9404025638142","0"
"3/10/2014 22:45","0","173.00","90.17","692.00","7.6743928135744","0"
"3/10/2014 23:00","0","185.00","92.51","740.00","7.9991352286239","0"
"3/10/2014 23:15","0","155.00","98.34","620.00","6.3046573113687","0"
"3/10/2014 23:30","0","133.00","100.69","532.00","5.2835435495084","0"
"3/10/2014 23:45","0","122.00","99.41","488.00","4.9089628809979","0"
"4/10/2014 0:00","3","179.00","105.13","716.00","6.8106154285171","0"
"4/10/2014 0:15","3","151.00","107.53","604.00","5.6170371059239","0"
"4/10/2014 0:30","3","154.00","102.04","616.00","6.0368482947864","0"
"4/10/2014 0:45","3","150.00","101.88","600.00","5.8892815076561","0"
"4/10/2014 1:00","3","125.00","103.58","500.00","4.8271867155822","0"
"4/10/2014 1:15","3","114.00","100.1","456.00","4.5554445554446","0"
"4/10/2014 1:30","3","120.00","101.38","480.00","4.7346616689682","0"
"4/10/2014 1:45","3","113.00","100.62","452.00","4.4921486781952","0"
"4/10/2014 2:00","3","111.00","98.69","444.00","4.4989360624177","0"
"4/10/2014 2:15","3","90.00","100.96","360.00","3.5657686212361","0"
"4/10/2014 2:30","3","116.00","99.81","464.00","4.6488327822863","0"
"4/10/2014 2:45","3","83.00","100.39","332.00","3.307102301026","0"
"4/10/2014 3:00","3","101.00","99.08","404.00","4.0775131207105","0"
"4/10/2014 3:15","3","98.00","98.33","392.00","3.9865758161294","0"
"4/10/2014 3:30","3","112.00","98.33","448.00","4.556086647005","0"
"4/10/2014 3:45","3","130.00","100.58","520.00","5.1700139192682","0"
"4/10/2014 4:00","3","123.00","100.78","492.00","4.8819210160746","0"
"4/10/2014 4:15","3","158.00","102.76","632.00","6.150253016738","0"
"4/10/2014 4:30","3","162.00","101.98","648.00","6.3541870955089","0"
"4/10/2014 4:45","3","186.00","100.55","744.00","7.3993038289408","0"
"4/10/2014 5:00","3","185.00","100.15","740.00","7.3889166250624","0"
"4/10/2014 5:15","3","209.00","101.64","836.00","8.2251082251082","0"
"4/10/2014 5:30","3","259.00","102.02","1036.00","10.154871593805","0"
"4/10/2014 5:45","3","328.00","103.75","1312.00","12.64578313253","0"
"4/10/2014 6:00","3","418.00","103.12","1672.00","16.214119472459","0"
"4/10/2014 6:15","3","416.00","104.66","1664.00","15.899101853621","0"
"4/10/2014 6:30","3","542.00","106.72","2168.00","20.314842578711","0"
"4/10/2014 6:45","3","683.00","105.78","2732.00","25.827188504443","0"
"4/10/2014 7:00","3","729.00","106.57","2916.00","27.36229708173","0"
"4/10/2014 7:15","3","889.00","104.8","3556.00","33.931297709924","0"
"4/10/2014 7:30","3","1014.00","104.18","4056.00","38.932616625072","0"
"4/10/2014 7:45","3","1069.00","104.94","4276.00","40.747093577282","0"
"4/10/2014 8:00","3","1167.00","103.48","4668.00","45.110166215694","0"
"4/10/2014 8:15","3","1148.00","103.62","4592.00","44.315769156533","0"
"4/10/2014 8:30","3","1115.00","105.35","4460.00","42.335073564309","0"
"4/10/2014 8:45","3","1016.00","104.96","4064.00","38.719512195122","0"
"4/10/2014 9:00","3","882.00","105.28","3528.00","33.510638297872","0"
"4/10/2014 9:15","3","866.00","104.31","3464.00","33.208704822165","0"
"4/10/2014 9:30","3","896.00","104.66","3584.00","34.24421937703","0"
"4/10/2014 9:45","3","881.00","103.63","3524.00","34.005596834893","0"
"4/10/2014 10:00","3","887.00","104.52","3548.00","33.945656333716","0"
"4/10/2014 10:15","3","936.00","104.09","3744.00","35.968873090595","0"
"4/10/2014 10:30","3","923.00","104.11","3692.00","35.462491595428","0"
"4/10/2014 10:45","3","872.00","105.19","3488.00","33.159045536648","0"
"4/10/2014 11:00","3","941.00","103.27","3764.00","36.448145637649","0"
"4/10/2014 11:15","3","876.00","103.75","3504.00","33.773493975904","0"
"4/10/2014 11:30","3","929.00","103.5","3716.00","35.903381642512","0"
"4/10/2014 11:45","3","811.00","104.67","3244.00","30.992643546384","0"
"4/10/2014 12:00","3","849.00","104.04","3396.00","32.641291810842","0"
"4/10/2014 12:15","3","898.00","103.87","3592.00","34.581688649273","0"
"4/10/2014 12:30","3","848.00","104.35","3392.00","32.505989458553","0"
"4/10/2014 12:45","3","921.00","102.96","3684.00","35.780885780886","0"
"4/10/2014 13:00","3","814.00","103.56","3256.00","31.440710699112","0"
"4/10/2014 13:15","3","899.00","102.27","3596.00","35.161826537597","0"
"4/10/2014 13:30","3","860.00","102.35","3440.00","33.610161211529","0"
"4/10/2014 13:45","3","916.00","103.65","3664.00","35.349734684033","0"
"4/10/2014 14:00","3","1002.00","103.31","4008.00","38.795857129029","0"
"4/10/2014 14:15","3","1023.00","103.72","4092.00","39.45237177015","0"
"4/10/2014 14:30","3","998.00","102.78","3992.00","38.84024129208","0"
"4/10/2014 14:45","3","1011.00","102.68","4044.00","39.384495520062","0"
"4/10/2014 15:00","3","1070.00","102.76","4280.00","41.650447644998","0"
"4/10/2014 15:15","3","1139.00","101.01","4556.00","45.104445104445","0"
"4/10/2014 15:30","3","1142.00","101.3","4568.00","45.093780848963","0"
"4/10/2014 15:45","3","1203.00","102.44","4812.00","46.973838344397","0"
"4/10/2014 16:00","3","1337.00","98.4","5348.00","54.349593495935","0"
"4/10/2014 16:15","3","1390.00","92.77","5560.00","59.933168050016","0"
"4/10/2014 16:30","3","1559.00","89.83","6236.00","69.420015584994","0"
"4/10/2014 16:45","3","1551.00","87.56","6204.00","70.854271356784","0"
"4/10/2014 17:00","3","1557.00","79.92","6228.00","77.927927927928","0.5"
"4/10/2014 17:15","3","1531.00","69.15","6124.00","88.561099060014","0.5"
"4/10/2014 17:30","3","1495.00","65.46","5980.00","91.353498319584","0.5"
"4/10/2014 17:45","3","1497.00","70.41","5988.00","85.044737963357","0.5"
"4/10/2014 18:00","3","1538.00","71.37","6152.00","86.198682919994","0.5"
"4/10/2014 18:15","3","1448.00","81.52","5792.00","71.050049067713","0"
"4/10/2014 18:30","3","1246.00","94.69","4984.00","52.634913929665","0"
"4/10/2014 18:45","3","1145.00","97.54","4580.00","46.955095345499","0"
"4/10/2014 19:00","3","1054.00","98.03","4216.00","43.007242680812","0"
"4/10/2014 19:15","3","1021.00","98.06","4084.00","41.647970630226","0"
"4/10/2014 19:30","3","817.00","103.22","3268.00","31.660530904863","0"
"4/10/2014 19:45","3","782.00","105.69","3128.00","29.595988267575","0"
"4/10/2014 20:00","3","691.00","104.39","2764.00","26.477631957084","0"
"4/10/2014 20:15","3","581.00","106.42","2324.00","21.838000375869","0"
"4/10/2014 20:30","3","576.00","104.54","2304.00","22.039410751865","0"
"4/10/2014 20:45","3","526.00","104.73","2104.00","20.089754607085","0"
"4/10/2014 21:00","3","432.00","55.75","1728.00","30.995515695067","0"
"4/10/2014 21:15","3","555.00","87.86","2220.00","25.267470976554","0"
"4/10/2014 21:30","3","426.00","96.19","1704.00","17.714939182867","0"
"4/10/2014 21:45","3","469.00","96.14","1876.00","19.513209902226","0"
"4/10/2014 22:00","3","514.00","95.1","2056.00","21.619348054679","0"
"4/10/2014 22:15","3","484.00","99.91","1936.00","19.377439695726","0"
"4/10/2014 22:30","3","420.00","105.07","1680.00","15.989340439707","0"
"4/10/2014 22:45","3","356.00","106.75","1424.00","13.339578454333","0"
"4/10/2014 23:00","3","251.00","106.94","1004.00","9.388442117075","0"
"4/10/2014 23:15","3","271.00","107.08","1084.00","10.123272319761","0"
"4/10/2014 23:30","3","273.00","106.39","1092.00","10.264122567911","0"
"4/10/2014 23:45","3","236.00","105.8","944.00","8.9224952741021","0"
"5/10/2014 0:00","5","202.00","85.08","808.00","9.4969440526563","0"
"5/10/2014 0:15","5","161.00","98.48","644.00","6.5393988627132","0"
"5/10/2014 0:30","5","140.00","100.09","560.00","5.5949645319213","0"
"5/10/2014 0:45","5","131.00","101.55","524.00","5.1600196947317","0"
"5/10/2014 1:00","5","130.00","99.02","520.00","5.2514643506362","0"
"5/10/2014 1:15","5","115.00","99.37","460.00","4.6291637315085","0"
"5/10/2014 1:30","5","101.00","97.49","404.00","4.1440147707457","0"
"5/10/2014 1:45","5","97.00","97.66","388.00","3.9729674380504","0"
"5/10/2014 2:00","5","124.00","95.44","496.00","5.1969823973177","0"
"5/10/2014 2:15","5","105.00","98.15","420.00","4.2791645440652","0"
"5/10/2014 2:30","5","115.00","99.7","460.00","4.6138415245737","0"
"5/10/2014 2:45","5","107.00","100.04","428.00","4.2782886845262","0"
"5/10/2014 3:00","5","100.00","97.38","400.00","4.1076196344219","0"
"5/10/2014 3:15","5","104.00","97.3","416.00","4.2754367934224","0"
"5/10/2014 3:30","5","112.00","98.6","448.00","4.5436105476673","0"
"5/10/2014 3:45","5","122.00","96.3","488.00","5.067497403946","0"
"5/10/2014 4:00","5","132.00","97.27","528.00","5.4281895754087","0"
"5/10/2014 4:15","5","145.00","98.72","580.00","5.8752025931929","0"
"5/10/2014 4:30","5","142.00","94.72","568.00","5.9966216216216","0"
"5/10/2014 4:45","5","158.00","92.6","632.00","6.8250539956803","0"
"5/10/2014 5:00","5","173.00","91.88","692.00","7.5315629081411","0"
"5/10/2014 5:15","5","216.00","90.62","864.00","9.5343191348488","0"
"5/10/2014 5:30","5","227.00","93.3","908.00","9.7320471596999","0"
"5/10/2014 5:45","5","246.00","102.04","984.00","9.6432771462172","0"
"5/10/2014 6:00","5","345.00","104.94","1380.00","13.150371640938","0"
"5/10/2014 6:15","5","300.00","105.42","1200.00","11.383039271485","0"
"5/10/2014 6:30","5","316.00","105.26","1264.00","12.008360250808","0"
"5/10/2014 6:45","5","382.00","107.1","1528.00","14.267040149393","0"
"5/10/2014 7:00","5","372.00","105.97","1488.00","14.041709917901","0"
"5/10/2014 7:15","5","394.00","105.88","1576.00","14.884775217227","0"
"5/10/2014 7:30","5","448.00","108.08","1792.00","16.580310880829","0"
"5/10/2014 7:45","5","533.00","105.51","2132.00","20.206615486684","0"
"5/10/2014 8:00","5","581.00","106.91","2324.00","21.737910391918","0"
"5/10/2014 8:15","5","592.00","106.43","2368.00","22.249365780325","0"
"5/10/2014 8:30","5","649.00","106.7","2596.00","24.329896907216","0"
